,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,song_name,artist_name,artist_genres,artist_pop,song_genre
1354,0.87,0.938,1,-7.039,1,0.191,0.00738,0.0,0.339,0.513,101.682,audio_features,0njbkygvKYCZMuQlJRB0zC,spotify:track:0njbkygvKYCZMuQlJRB0zC,https://api.spotify.com/v1/tracks/0njbkygvKYCZMuQlJRB0zC,https://api.spotify.com/v1/audio-analysis/0njbkygvKYCZMuQlJRB0zC,266573,4,The Show,Slick Rick,"['alternative hip hop', 'bronx hip hop', 'east coast hip hop', 'gangster rap', 'golden age hip hop', 'hardcore hip hop', 'hip hop', 'old school hip hop', 'rap']",56,hip-hop
1355,0.479,0.944,9,-5.167,1,0.115,0.00206,0.0283,0.356,0.572,153.45,audio_features,5LI7PoHEolR8plrf3I16sq,spotify:track:5LI7PoHEolR8plrf3I16sq,https://api.spotify.com/v1/tracks/5LI7PoHEolR8plrf3I16sq,https://api.spotify.com/v1/audio-analysis/5LI7PoHEolR8plrf3I16sq,163800,4,Fire,Jimi Hendrix,"['acid rock', 'album rock', 'blues rock', 'classic rock', 'hard rock', 'proto-metal', 'psychedelic rock', 'rock']",71,rock
1356,0.765,0.772,3,-7.532,0,0.0346,0.00681,0.00065,0.0477,0.967,123.027,audio_features,7wR9mYwvRtPE0G7MHSTW8C,spotify:track:7wR9mYwvRtPE0G7MHSTW8C,https://api.spotify.com/v1/tracks/7wR9mYwvRtPE0G7MHSTW8C,https://api.spotify.com/v1/audio-analysis/7wR9mYwvRtPE0G7MHSTW8C,279093,4,Sing It Back,Moloko,"['dance pop', 'disco house', 'electronica', 'trip hop']",54,electronic
1357,0.621,0.413,4,-12.274,1,0.0348,0.602,4.88e-06,0.145,0.338,139.491,audio_features,01cQPNCptd662nikuY42zw,spotify:track:01cQPNCptd662nikuY42zw,https://api.spotify.com/v1/tracks/01cQPNCptd662nikuY42zw,https://api.spotify.com/v1/audio-analysis/01cQPNCptd662nikuY42zw,310747,4,Have You Seen Her,The Chi-Lites,"['chicago soul', 'classic soul', 'disco', 'funk', 'quiet storm', 'soul', 'southern soul']",46, soul.
1358,0.352,0.686,9,-8.604,1,0.0312,0.000112,0.0813,0.0786,0.123,102.41,audio_features,7begD9rvaWdTHNdXmQuF9E,spotify:track:7begD9rvaWdTHNdXmQuF9E,https://api.spotify.com/v1/tracks/7begD9rvaWdTHNdXmQuF9E,https://api.spotify.com/v1/audio-analysis/7begD9rvaWdTHNdXmQuF9E,299267,4,Let Down,Radiohead,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",80, alternative rock.
1359,0.207,0.931,6,-4.452,1,0.083,0.000274,0.00387,0.243,0.324,204.227,audio_features,44TyGuyg0xVt5Ngq4CCnxD,spotify:track:44TyGuyg0xVt5Ngq4CCnxD,https://api.spotify.com/v1/tracks/44TyGuyg0xVt5Ngq4CCnxD,https://api.spotify.com/v1/audio-analysis/44TyGuyg0xVt5Ngq4CCnxD,204844,4,Danny Nedelko,IDLES,"['bristol indie', 'modern rock']",60,punk
1360,0.682,0.367,7,-7.447,1,0.169,0.184,3.04e-05,0.0725,0.635,159.481,audio_features,20IDLUh8lvoI6OfpMj7prJ,spotify:track:20IDLUh8lvoI6OfpMj7prJ,https://api.spotify.com/v1/tracks/20IDLUh8lvoI6OfpMj7prJ,https://api.spotify.com/v1/audio-analysis/20IDLUh8lvoI6OfpMj7prJ,190693,4,54-46 Was My Number,Toots & The Maytals,"['reggae', 'rocksteady', 'ska']",54,reggae
1361,0.305,0.34,0,-6.714,1,0.0297,0.639,2.77e-05,0.12,0.246,124.693,audio_features,00cioPPTRj17FTWdfoMDKk,spotify:track:00cioPPTRj17FTWdfoMDKk,https://api.spotify.com/v1/tracks/00cioPPTRj17FTWdfoMDKk,https://api.spotify.com/v1/audio-analysis/00cioPPTRj17FTWdfoMDKk,210080,3,Stay with Me - Single Version,Lorraine Ellison,[],27,soul
1362,0.543,0.572,5,-13.124,1,0.0317,0.0685,0.00119,0.0823,0.533,113.312,audio_features,17hdos7cv1vAvcfoTU4Pym,spotify:track:17hdos7cv1vAvcfoTU4Pym,https://api.spotify.com/v1/tracks/17hdos7cv1vAvcfoTU4Pym,https://api.spotify.com/v1/audio-analysis/17hdos7cv1vAvcfoTU4Pym,238120,4,The Only One I Know,The Charlatans,"['britpop', 'dance rock', 'madchester', 'rock']",47, alternative rock.
1363,0.795,0.6,2,-14.004,1,0.341,0.112,0.000171,0.111,0.633,101.78,audio_features,0301nLjG0ti26rx5ZmfqtP,spotify:track:0301nLjG0ti26rx5ZmfqtP,https://api.spotify.com/v1/tracks/0301nLjG0ti26rx5ZmfqtP,https://api.spotify.com/v1/audio-analysis/0301nLjG0ti26rx5ZmfqtP,250133,4,Scenario - LP Mix,A Tribe Called Quest,"['alternative hip hop', 'conscious hip hop', 'east coast hip hop', 'gangster rap', 'golden age hip hop', 'hardcore hip hop', 'hip hop', 'jazz rap', 'queens hip hop', 'rap']",67,hip-hop
1364,0.524,0.531,11,-11.926,1,0.0702,0.805,2.51e-05,0.203,0.683,132.175,audio_features,13mXFvyRyjfIjnag95Rnug,spotify:track:13mXFvyRyjfIjnag95Rnug,https://api.spotify.com/v1/tracks/13mXFvyRyjfIjnag95Rnug,https://api.spotify.com/v1/audio-analysis/13mXFvyRyjfIjnag95Rnug,178267,4,You Are The Sunshine Of My Life,Stevie Wonder,"['adult standards', 'motown', 'soul']",80, soul.
1365,0.628,0.449,7,-12.446,1,0.0426,0.15,0.738,0.141,0.874,102.081,audio_features,2auQoBr1PN5tykEApSeL6i,spotify:track:2auQoBr1PN5tykEApSeL6i,https://api.spotify.com/v1/tracks/2auQoBr1PN5tykEApSeL6i,https://api.spotify.com/v1/audio-analysis/2auQoBr1PN5tykEApSeL6i,318373,4,Autumn Sweater,Yo La Tengo,"['alternative rock', 'anti-folk', 'art pop', 'dream pop', 'indie pop', 'indie rock', 'lo-fi', 'new jersey indie', 'noise pop', 'permanent wave']",56,indie rock
1366,0.339,0.976,9,-4.782,1,0.0909,0.00649,0.00672,0.123,0.672,144.723,audio_features,3clIHVzJ9J2rvvrFUKLICo,spotify:track:3clIHVzJ9J2rvvrFUKLICo,https://api.spotify.com/v1/tracks/3clIHVzJ9J2rvvrFUKLICo,https://api.spotify.com/v1/audio-analysis/3clIHVzJ9J2rvvrFUKLICo,232333,4,She Bangs the Drums - Remastered,The Stone Roses,"['alternative rock', 'britpop', 'dance rock', 'madchester', 'modern rock', 'rock']",61,indie rock
1367,0.443,0.896,9,-6.163,1,0.0457,1.35e-05,0.000101,0.369,0.733,134.145,audio_features,2VTQAjZr7FPoEJD2sNoH3o,spotify:track:2VTQAjZr7FPoEJD2sNoH3o,https://api.spotify.com/v1/tracks/2VTQAjZr7FPoEJD2sNoH3o,https://api.spotify.com/v1/audio-analysis/2VTQAjZr7FPoEJD2sNoH3o,162493,4,Celebrity Skin,Hole,"['alternative rock', 'grunge', 'rock']",60,grunge
1368,0.601,0.643,2,-5.828,1,0.0314,0.112,0.00209,0.088,0.552,128.262,audio_features,0Y2SrByf4G3kbq2nBEHQRn,spotify:track:0Y2SrByf4G3kbq2nBEHQRn,https://api.spotify.com/v1/tracks/0Y2SrByf4G3kbq2nBEHQRn,https://api.spotify.com/v1/audio-analysis/0Y2SrByf4G3kbq2nBEHQRn,239600,4,Spirit in the Sky,Norman Greenbaum,['classic rock'],57, psychedelic rock.
1369,0.709,0.458,7,-8.472,0,0.0284,0.212,0.0,0.29,0.426,98.824,audio_features,5h0QcOm0Mo1KTStPeNDOdG,spotify:track:5h0QcOm0Mo1KTStPeNDOdG,https://api.spotify.com/v1/tracks/5h0QcOm0Mo1KTStPeNDOdG,https://api.spotify.com/v1/audio-analysis/5h0QcOm0Mo1KTStPeNDOdG,173067,4,What Becomes Of The Brokenhearted,Jimmy Ruffin,"['classic soul', 'motown', 'soul', 'southern soul']",47,r&b
1370,0.321,0.869,9,-8.732,1,0.0352,0.00769,0.00491,0.376,0.496,206.568,audio_features,2gtyxGltXhzFQ4UNMTmzpy,spotify:track:2gtyxGltXhzFQ4UNMTmzpy,https://api.spotify.com/v1/tracks/2gtyxGltXhzFQ4UNMTmzpy,https://api.spotify.com/v1/audio-analysis/2gtyxGltXhzFQ4UNMTmzpy,216413,4,"I Want You to Want Me - Live at Nippon Budokan, Tokyo, JPN - April 1978",Cheap Trick,"['album rock', 'art rock', 'beatlesque', 'classic rock', 'glam metal', 'glam rock', 'hard rock', 'heartland rock', 'mellow gold', 'new wave pop', 'pop rock', 'power pop', 'rock', 'soft rock']",62,rock
1371,0.357,0.969,1,-4.99,1,0.124,0.0134,0.0677,0.141,0.704,149.741,audio_features,3f5JtAsGRIXN8pSAeTi6vA,spotify:track:3f5JtAsGRIXN8pSAeTi6vA,https://api.spotify.com/v1/tracks/3f5JtAsGRIXN8pSAeTi6vA,https://api.spotify.com/v1/audio-analysis/3f5JtAsGRIXN8pSAeTi6vA,222293,3,Manic Depression,Jimi Hendrix,"['acid rock', 'album rock', 'blues rock', 'classic rock', 'hard rock', 'proto-metal', 'psychedelic rock', 'rock']",71, rock.
1372,0.622,0.713,11,-7.253,0,0.0357,0.0702,3.04e-06,0.104,0.639,89.448,audio_features,1wyluqXP2ujdTpCfm1E617,spotify:track:1wyluqXP2ujdTpCfm1E617,https://api.spotify.com/v1/tracks/1wyluqXP2ujdTpCfm1E617,https://api.spotify.com/v1/audio-analysis/1wyluqXP2ujdTpCfm1E617,327947,4,In Your Eyes,Peter Gabriel,"['album rock', 'art rock', 'classic rock', 'mellow gold', 'new wave', 'new wave pop', 'permanent wave', 'rock', 'soft rock', 'symphonic rock']",64, rock.
1373,0.514,0.884,7,-3.765,1,0.151,0.0943,1.52e-06,0.0654,0.898,158.262,audio_features,2FSDgZ3Ysl0a8x8luagG7G,spotify:track:2FSDgZ3Ysl0a8x8luagG7G,https://api.spotify.com/v1/tracks/2FSDgZ3Ysl0a8x8luagG7G,https://api.spotify.com/v1/audio-analysis/2FSDgZ3Ysl0a8x8luagG7G,197800,4,Come Out and Play,The Offspring,"['alternative metal', 'permanent wave', 'punk', 'rock', 'skate punk', 'socal pop punk']",77,punk rock
1374,0.342,0.228,9,-12.211,0,0.0359,0.935,0.00248,0.114,0.354,84.753,audio_features,7a8ToGkxcURyv5fhakNhU8,spotify:track:7a8ToGkxcURyv5fhakNhU8,https://api.spotify.com/v1/tracks/7a8ToGkxcURyv5fhakNhU8,https://api.spotify.com/v1/audio-analysis/7a8ToGkxcURyv5fhakNhU8,201271,3,La mer (Beyond the Sea),Charles Trenet,['chanson'],48, chanson.
1375,0.278,0.114,1,-16.452,1,0.0406,0.913,0.0,0.158,0.509,175.474,audio_features,7tTNeZgXPfPIMo3v81oDxq,spotify:track:7tTNeZgXPfPIMo3v81oDxq,https://api.spotify.com/v1/tracks/7tTNeZgXPfPIMo3v81oDxq,https://api.spotify.com/v1/audio-analysis/7tTNeZgXPfPIMo3v81oDxq,184907,3,Crying in the Chapel,The Orioles,"['rhythm and blues', 'vocal harmony group']",28,r&b
1376,0.742,0.0899,9,-19.187,0,0.158,0.0906,0.0,0.113,0.351,137.473,audio_features,2CeqxyOZEyiL6pTDYZ9gPH,spotify:track:2CeqxyOZEyiL6pTDYZ9gPH,https://api.spotify.com/v1/tracks/2CeqxyOZEyiL6pTDYZ9gPH,https://api.spotify.com/v1/audio-analysis/2CeqxyOZEyiL6pTDYZ9gPH,201333,4,Fever,Peggy Lee,"['adult standards', 'soul', 'torch song', 'vocal jazz']",68,jazz
1377,0.381,0.214,4,-11.629,1,0.0337,0.944,0.0,0.106,0.393,127.581,audio_features,1Ipl1kvks5s6GKn6oqgzeY,spotify:track:1Ipl1kvks5s6GKn6oqgzeY,https://api.spotify.com/v1/tracks/1Ipl1kvks5s6GKn6oqgzeY,https://api.spotify.com/v1/audio-analysis/1Ipl1kvks5s6GKn6oqgzeY,215160,3,She's Leaving Home - Remastered,The Beatles,"['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']",84,pop
1378,0.309,0.93,11,-6.399,1,0.125,0.0192,0.0022,0.106,0.376,195.815,audio_features,0QeI79sp1vS8L3JgpEO7mD,spotify:track:0QeI79sp1vS8L3JgpEO7mD,https://api.spotify.com/v1/tracks/0QeI79sp1vS8L3JgpEO7mD,https://api.spotify.com/v1/audio-analysis/0QeI79sp1vS8L3JgpEO7mD,280000,4,Let's Go Crazy,Prince,"['funk', 'funk rock', 'minneapolis sound', 'synth funk']",71, a pop song.
1379,0.848,0.922,6,-4.203,0,0.0426,0.0209,0.361,0.058,0.884,122.224,audio_features,1uCbb7fkxRUrQAvCQgmSHo,spotify:track:1uCbb7fkxRUrQAvCQgmSHo,https://api.spotify.com/v1/tracks/1uCbb7fkxRUrQAvCQgmSHo,https://api.spotify.com/v1/audio-analysis/1uCbb7fkxRUrQAvCQgmSHo,362387,4,Wanna Be Startin' Somethin',Michael Jackson,"['pop', 'r&b', 'soul']",83,pop
1380,0.712,0.601,5,-8.968,1,0.062,1.09e-05,0.802,0.0982,0.513,124.912,audio_features,5YzBL3vkQnp3JbeDRRSbSQ,spotify:track:5YzBL3vkQnp3JbeDRRSbSQ,https://api.spotify.com/v1/tracks/5YzBL3vkQnp3JbeDRRSbSQ,https://api.spotify.com/v1/audio-analysis/5YzBL3vkQnp3JbeDRRSbSQ,398151,4,Pick Up,DJ Koze,"['deep house', 'electronica', 'float house', 'german techno', 'hamburg electronic', 'microhouse', 'minimal techno', 'tech house']",52,electronic
1381,0.485,0.943,4,-4.423,1,0.0416,0.0639,0.179,0.144,0.889,141.982,audio_features,7hjeKMQBAXgskPJrXwPXgr,spotify:track:7hjeKMQBAXgskPJrXwPXgr,https://api.spotify.com/v1/tracks/7hjeKMQBAXgskPJrXwPXgr,https://api.spotify.com/v1/audio-analysis/7hjeKMQBAXgskPJrXwPXgr,271933,4,Rocks Off,The Rolling Stones,"['british invasion', 'classic rock', 'rock']",79," a song from their 1972 album, exile on main st."
1382,0.481,0.589,4,-10.471,1,0.0461,0.81,0.0,0.249,0.666,117.699,audio_features,4AK7JaKbg3LLVszqndBXOF,spotify:track:4AK7JaKbg3LLVszqndBXOF,https://api.spotify.com/v1/tracks/4AK7JaKbg3LLVszqndBXOF,https://api.spotify.com/v1/audio-analysis/4AK7JaKbg3LLVszqndBXOF,185400,4,Downtown,Petula Clark,"['adult standards', 'bubblegum pop', 'classic uk pop', 'folk rock', 'lounge', 'mellow gold', 'merseybeat', 'rock-and-roll', 'soft rock']",51,pop
1383,0.687,0.195,0,-12.612,1,0.0603,0.859,0.0,0.226,0.402,125.949,audio_features,23B1awnmd30YfsPSYsfrUf,spotify:track:23B1awnmd30YfsPSYsfrUf,https://api.spotify.com/v1/tracks/23B1awnmd30YfsPSYsfrUf,https://api.spotify.com/v1/audio-analysis/23B1awnmd30YfsPSYsfrUf,209387,4,Every Single Night,Fiona Apple,"['art pop', 'chamber pop', 'dark pop', 'indie pop', 'lilith', 'permanent wave', 'piano rock', 'singer-songwriter']",64,pop
1384,0.408,0.83,7,-7.932,1,0.086,0.000327,0.58,0.131,0.674,137.778,audio_features,2p3KKkfBDsUddb4KwXZO59,spotify:track:2p3KKkfBDsUddb4KwXZO59,https://api.spotify.com/v1/tracks/2p3KKkfBDsUddb4KwXZO59,https://api.spotify.com/v1/audio-analysis/2p3KKkfBDsUddb4KwXZO59,262973,4,Cum On Feel The Noize,Slade,"['album rock', 'art rock', 'blues rock', 'classic uk pop', 'glam rock', 'hard rock']",67,rock
1385,0.654,0.506,11,-17.18,0,0.0535,0.686,0.0155,0.155,0.831,123.179,audio_features,0Osbam159ngkQww6isBBQJ,spotify:track:0Osbam159ngkQww6isBBQJ,https://api.spotify.com/v1/tracks/0Osbam159ngkQww6isBBQJ,https://api.spotify.com/v1/audio-analysis/0Osbam159ngkQww6isBBQJ,252240,4,A Horse with No Name,America,"['album rock', 'art rock', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'rock', 'soft rock']",66,folk
1386,0.655,0.67,5,-6.719,1,0.106,0.387,0.0,0.148,0.929,84.117,audio_features,4uWVg1Gkjnqf97f1YsuzgM,spotify:track:4uWVg1Gkjnqf97f1YsuzgM,https://api.spotify.com/v1/tracks/4uWVg1Gkjnqf97f1YsuzgM,https://api.spotify.com/v1/audio-analysis/4uWVg1Gkjnqf97f1YsuzgM,165867,4,Reet Petite - The Finest Girl You Ever Want to Meet,Jackie Wilson,"['adult standards', 'chicago soul', 'classic soul', 'funk', 'quiet storm', 'rhythm and blues', 'rock-and-roll', 'rockabilly', 'soul']",59, rhythm and blues.
1387,0.806,0.765,2,-9.665,0,0.0583,0.0236,0.617,0.148,0.353,115.023,audio_features,5eqZWYQ5tbIehx00NeKXz7,spotify:track:5eqZWYQ5tbIehx00NeKXz7,https://api.spotify.com/v1/tracks/5eqZWYQ5tbIehx00NeKXz7,https://api.spotify.com/v1/audio-analysis/5eqZWYQ5tbIehx00NeKXz7,372760,4,The Robots - 2009 Remaster,Kraftwerk,"['dusseldorf electronic', 'early synthpop', 'electro', 'new romantic', 'new wave', 'proto-techno', 'synthpop']",53,electronic
1388,0.835,0.446,8,-5.085,1,0.0603,0.719,0.0,0.0753,0.909,120.238,audio_features,6BPkbMz0Mq4GGqmwcvNywk,spotify:track:6BPkbMz0Mq4GGqmwcvNywk,https://api.spotify.com/v1/tracks/6BPkbMz0Mq4GGqmwcvNywk,https://api.spotify.com/v1/audio-analysis/6BPkbMz0Mq4GGqmwcvNywk,179013,4,(Mama) He Treats Your Daughter Mean,Ruth Brown,"['jazz blues', 'jump blues', 'rhythm and blues', 'rock-and-roll', 'soul', 'southern soul']",43, rhythm and blues
1389,0.576,0.864,5,-6.362,1,0.0322,0.0616,4.72e-05,0.71,0.611,96.311,audio_features,0tQMg8pVBMS0ii2o3we06F,spotify:track:0tQMg8pVBMS0ii2o3we06F,https://api.spotify.com/v1/tracks/0tQMg8pVBMS0ii2o3we06F,https://api.spotify.com/v1/audio-analysis/0tQMg8pVBMS0ii2o3we06F,244933,4,Torn,Natalie Imbruglia,"['dance pop', 'europop', 'lilith', 'new wave pop', 'pop rock']",62,pop
1390,0.942,0.641,7,-10.15,1,0.0333,0.331,0.179,0.028,0.966,114.443,audio_features,6aBUnkXuCEQQHAlTokv9or,spotify:track:6aBUnkXuCEQQHAlTokv9or,https://api.spotify.com/v1/tracks/6aBUnkXuCEQQHAlTokv9or,https://api.spotify.com/v1/audio-analysis/6aBUnkXuCEQQHAlTokv9or,296147,4,This Must Be the Place (Naive Melody) - 2005 Remaster,Talking Heads,"['art punk', 'art rock', 'dance rock', 'funk rock', 'new wave', 'permanent wave', 'post-punk', 'rock', 'zolo']",69,new wave
1391,0.599,0.719,0,-12.57,1,0.0288,0.278,0.0486,0.693,0.785,106.081,audio_features,0ooy3NjwsJreceWYCxlfQt,spotify:track:0ooy3NjwsJreceWYCxlfQt,https://api.spotify.com/v1/tracks/0ooy3NjwsJreceWYCxlfQt,https://api.spotify.com/v1/audio-analysis/0ooy3NjwsJreceWYCxlfQt,288000,4,Never Let Me Down Again,Depeche Mode,"['dance rock', 'new romantic', 'new wave', 'permanent wave', 'synthpop']",74,new wave
1392,0.574,0.667,5,-5.425,1,0.0301,0.206,0.352,0.0852,0.546,88.299,audio_features,1gGY6qfslDtJ4OoWQGKtkE,spotify:track:1gGY6qfslDtJ4OoWQGKtkE,https://api.spotify.com/v1/tracks/1gGY6qfslDtJ4OoWQGKtkE,https://api.spotify.com/v1/audio-analysis/1gGY6qfslDtJ4OoWQGKtkE,226187,4,Hold On,Alabama Shakes,"['alabama indie', 'modern blues rock', 'rock']",61,rock
1393,0.427,0.403,3,-14.064,1,0.0282,0.00558,3.57e-06,0.306,0.657,86.014,audio_features,79eJ1pa0yAAFlloGPizz8W,spotify:track:79eJ1pa0yAAFlloGPizz8W,https://api.spotify.com/v1/tracks/79eJ1pa0yAAFlloGPizz8W,https://api.spotify.com/v1/audio-analysis/79eJ1pa0yAAFlloGPizz8W,251533,3,Sin City,The Flying Burrito Brothers,"['alternative country', 'classic rock', 'cosmic american', 'country rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'roots rock']",45,country
1394,0.604,0.779,6,-9.774,1,0.0863,0.00302,0.00026,0.95,0.433,119.168,audio_features,3s0xToSIHU7jsKNNizIqyG,spotify:track:3s0xToSIHU7jsKNNizIqyG,https://api.spotify.com/v1/tracks/3s0xToSIHU7jsKNNizIqyG,https://api.spotify.com/v1/audio-analysis/3s0xToSIHU7jsKNNizIqyG,322608,4,What Time Is Love - Live at Trancentral,The KLF,"['acid house', 'ambient house', 'hip house']",44," love?"" which was a crossover hit, reaching #5 in the uk singles chart and #69 on the billboard hot 100 in the united states. the duo also produced several other well-known songs, such as ""3 a.m. eternal"" and ""last train to transcentral""."
1395,0.324,0.776,0,-6.784,1,0.0346,0.151,0.917,0.0728,0.317,101.964,audio_features,6aUAF8JOd8zEl41B6I18xL,spotify:track:6aUAF8JOd8zEl41B6I18xL,https://api.spotify.com/v1/tracks/6aUAF8JOd8zEl41B6I18xL,https://api.spotify.com/v1/audio-analysis/6aUAF8JOd8zEl41B6I18xL,205040,3,Fake Empire,The National,"['indie rock', 'modern rock']",66,indie rock
1396,0.746,0.243,4,-15.134,0,0.123,0.829,1.02e-06,0.0905,0.425,118.578,audio_features,6VTbbVjKOC2qWagIDbkJrC,spotify:track:6VTbbVjKOC2qWagIDbkJrC,https://api.spotify.com/v1/tracks/6VTbbVjKOC2qWagIDbkJrC,https://api.spotify.com/v1/audio-analysis/6VTbbVjKOC2qWagIDbkJrC,215747,4,My Baby Just Cares for Me - 2013 Remastered Version,Nina Simone,"['jazz blues', 'soul', 'soul jazz', 'torch song', 'vocal jazz']",69,jazz
1397,0.391,0.45,11,-9.251,1,0.0306,0.417,0.000335,0.14,0.344,121.946,audio_features,3RVupqMb1zXl8FNG9TlWBZ,spotify:track:3RVupqMb1zXl8FNG9TlWBZ,https://api.spotify.com/v1/tracks/3RVupqMb1zXl8FNG9TlWBZ,https://api.spotify.com/v1/audio-analysis/3RVupqMb1zXl8FNG9TlWBZ,275307,4,Mykonos,Fleet Foxes,"['chamber pop', 'folk', 'indie folk', 'indie pop', 'indie rock', 'seattle indie', 'stomp and holler']",66,indie folk
1398,0.603,0.877,4,-6.606,1,0.0515,0.000343,0.635,0.0551,0.617,123.679,audio_features,6ZfnaOLNfOYRsGKoS2EWDO,spotify:track:6ZfnaOLNfOYRsGKoS2EWDO,https://api.spotify.com/v1/tracks/6ZfnaOLNfOYRsGKoS2EWDO,https://api.spotify.com/v1/audio-analysis/6ZfnaOLNfOYRsGKoS2EWDO,247962,4,Photograph,Def Leppard,"['album rock', 'hard rock', 'nwobhm', 'rock']",69,rock
1399,0.535,0.654,9,-12.434,1,0.042,0.267,1.16e-05,0.318,0.827,143.612,audio_features,4yQRczx7diWEf7Yvps3kmC,spotify:track:4yQRczx7diWEf7Yvps3kmC,https://api.spotify.com/v1/tracks/4yQRczx7diWEf7Yvps3kmC,https://api.spotify.com/v1/audio-analysis/4yQRczx7diWEf7Yvps3kmC,158778,4,Pushin' Too Hard,The Seeds,"['classic garage rock', 'freakbeat', 'protopunk', 'psychedelic rock']",34,garage rock
1400,0.332,0.214,4,-12.518,1,0.0349,0.845,5.62e-06,0.0839,0.11,67.531,audio_features,4eHbdreAnSOrDDsFfc4Fpm,spotify:track:4eHbdreAnSOrDDsFfc4Fpm,https://api.spotify.com/v1/tracks/4eHbdreAnSOrDDsFfc4Fpm,https://api.spotify.com/v1/audio-analysis/4eHbdreAnSOrDDsFfc4Fpm,271093,4,I Will Always Love You,Whitney Houston,"['dance pop', 'urban contemporary']",78,pop
1401,0.747,0.226,7,-13.635,1,0.0414,0.908,0.000168,0.107,0.778,123.792,audio_features,65jrjEhWfAvysKfnojk1i0,spotify:track:65jrjEhWfAvysKfnojk1i0,https://api.spotify.com/v1/tracks/65jrjEhWfAvysKfnojk1i0,https://api.spotify.com/v1/audio-analysis/65jrjEhWfAvysKfnojk1i0,161960,4,Under the Boardwalk,The Drifters,"['adult standards', 'bubblegum pop', 'lounge', 'rock-and-roll', 'rockabilly', 'soul']",65, a doo-wop song.
1402,0.694,0.444,9,-13.254,1,0.0648,0.00657,0.776,0.0719,0.879,143.078,audio_features,6Kbkge4WbvwWv1jVzSQsr8,spotify:track:6Kbkge4WbvwWv1jVzSQsr8,https://api.spotify.com/v1/tracks/6Kbkge4WbvwWv1jVzSQsr8,https://api.spotify.com/v1/audio-analysis/6Kbkge4WbvwWv1jVzSQsr8,225547,4,When You Were Mine,Prince,"['funk', 'funk rock', 'minneapolis sound', 'synth funk']",71, pop.
1403,0.524,0.575,9,-5.081,1,0.116,0.0104,0.0169,0.165,0.532,122.957,audio_features,4OAgAZNz1bFyUvyuJGibjy,spotify:track:4OAgAZNz1bFyUvyuJGibjy,https://api.spotify.com/v1/tracks/4OAgAZNz1bFyUvyuJGibjy,https://api.spotify.com/v1/audio-analysis/4OAgAZNz1bFyUvyuJGibjy,217547,4,"Steady, As She Goes",The Raconteurs,"['alternative rock', 'garage rock', 'garage rock revival', 'indie rock', 'modern alternative rock', 'modern blues rock', 'modern rock', 'rock', 'supergroup']",58,rock
1404,0.802,0.813,8,-4.889,1,0.0362,0.443,1.03e-05,0.111,0.264,100.338,audio_features,1nl09AjkuO7BBRF3BFAPsC,spotify:track:1nl09AjkuO7BBRF3BFAPsC,https://api.spotify.com/v1/tracks/1nl09AjkuO7BBRF3BFAPsC,https://api.spotify.com/v1/audio-analysis/1nl09AjkuO7BBRF3BFAPsC,319493,4,Man in the Mirror - Remastered Version,Michael Jackson,"['pop', 'r&b', 'soul']",83, pop.
1405,0.644,0.814,11,-6.036,1,0.0385,0.00933,0.000617,0.107,0.965,138.999,audio_features,4bFm79yfwt8CLDFpuBELtP,spotify:track:4bFm79yfwt8CLDFpuBELtP,https://api.spotify.com/v1/tracks/4bFm79yfwt8CLDFpuBELtP,https://api.spotify.com/v1/audio-analysis/4bFm79yfwt8CLDFpuBELtP,196680,4,Pump It Up,Elvis Costello & The Attractions,"['art rock', 'mellow gold', 'new wave', 'new wave pop', 'power pop', 'pub rock', 'rock', 'roots rock']",54,new wave
1406,0.609,0.777,4,-7.548,1,0.0487,0.0862,1.16e-05,0.278,0.852,122.612,audio_features,0M1YQiRGel1tTMjA3orfRd,spotify:track:0M1YQiRGel1tTMjA3orfRd,https://api.spotify.com/v1/tracks/0M1YQiRGel1tTMjA3orfRd,https://api.spotify.com/v1/audio-analysis/0M1YQiRGel1tTMjA3orfRd,242453,4,Badlands,Bruce Springsteen,"['classic rock', 'heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter']",79,rock
1407,0.631,0.2,1,-17.67,1,0.0326,0.793,1.22e-06,0.128,0.677,133.175,audio_features,57468YCT33RC9MUR4rKZLn,spotify:track:57468YCT33RC9MUR4rKZLn,https://api.spotify.com/v1/tracks/57468YCT33RC9MUR4rKZLn,https://api.spotify.com/v1/audio-analysis/57468YCT33RC9MUR4rKZLn,221053,4,Pancho and Lefty,Townes Van Zandt,"['alternative country', 'cosmic american', 'country rock', 'folk', 'folk rock', 'outlaw country', 'roots rock', 'singer-songwriter', 'texas country']",55,country
